annual_income,total_debt,credit_score,on_time_pct,credit_utilization,history_years,delinquencies,creditworthy
563151.77,30753.32,762,88.6,14.03,2.2,0,1
358953.07,74337.9,765,76.05,46.94,3.7,0,1
1824438.28,151483.6,643,88.63,36.75,2.9,0,1
961869.04,461945.6,694,79.87,35.22,12.6,0,1
580078.84,203418.19,649,89.32,35.66,5.1,4,0
366786.46,54199.82,542,64.1,13.41,21.5,0,0
2491620.7,306708.53,849,94.11,4.25,14.8,0,1
718793.15,60942.22,773,92.4,55.22,6.4,0,1
1686889.46,762024.89,681,97.45,20.65,7.8,0,1
1246911.34,206001.01,572,87.93,25.7,12.7,0,1
533630.57,224047.94,629,92.56,32.89,8.5,0,1
536185.43,163834.98,587,78.28,51.04,20.2,1,0
1737206.53,530554.35,658,76.75,1.87,5.2,1,0
1754177.07,453945.06,677,81.9,48.8,5.9,0,1
236534.75,71789.17,619,78.08,39.99,6.7,0,0
1014461.16,308973.22,519,72.32,7.99,4.4,1,0
678249.92,125678.34,841,73.06,9.75,1.9,0,1
392387.87,66728.02,671,57.36,55.1,8.1,1,0
853454.63,98933.89,691,83.63,35.52,8.7,0,1
324565.27,20098.24,611,91.53,6.8,8.1,0,0
551350.93,179181.13,509,78.55,11.34,9.3,2,0
451764.25,62400.09,642,75.23,28.78,5.9,1,1
540432.62,111687.75,620,79.73,46.15,10.4,1,0
698795.14,53978.45,713,95.32,24.14,5.6,0,1
396590.68,59521.49,731,63.25,54.08,7.9,0,0
1874602.92,601227.31,718,96.93,49.53,8.5,0,1
980649.06,127853.68,738,59.2,47.43,7.6,0,1
2140902.05,995940.87,812,86.97,15.11,17.2,0,1
662616.73,81394.39,685,78.56,28.02,7.2,0,1
524775.6,172974.94,748,76.22,7.07,1.5,0,1
2094969.11,178991.93,694,61.2,67.4,16.2,0,1
515640.02,51484.65,478,90.13,28.25,9.4,0,0
655415.58,49187.77,636,90.06,52.6,6.5,0,0
1123577.61,138574.98,571,66.64,17.94,6.3,0,1
347098.72,28922.11,670,92.73,54.36,20.0,0,1
1117692.46,82859.41,578,77.66,22.79,7.3,4,0
1035099.63,246134.96,704,89.41,30.22,14.6,1,0
1562183.67,199211.19,738,80.28,18.02,11.7,0,1
1244229.1,219232.23,758,64.23,50.92,12.9,0,1
1591180.91,269606.07,795,39.38,48.71,4.9,0,0
682656.35,60339.99,499,88.92,29.95,11.4,0,1
434694.08,138416.47,542,57.1,23.83,4.7,0,0
2586952.88,641368.04,900,81.7,43.87,4.0,0,1
291846.32,103466.67,740,79.29,46.03,5.5,1,1
309927.03,26529.84,670,81.07,37.82,16.6,0,1
1023846.15,133597.76,652,80.51,41.86,3.7,0,1
1933788.57,280467.49,644,81.09,59.92,14.4,0,1
817274.67,113069.36,475,85.89,71.95,2.6,0,0
1328528.13,131993.1,580,70.4,6.73,9.0,0,0
220249.96,15881.99,639,96.55,14.47,3.9,0,1
540512.49,132732.42,585,92.45,62.2,13.9,0,0
236956.37,90784.96,597,66.34,32.19,9.3,2,0
1165017.39,411029.53,880,68.78,25.01,13.4,0,1
288272.42,104221.53,627,83.81,31.37,11.4,1,0
338848.6,34927.24,675,83.87,4.83,6.6,0,1
992929.68,266163.79,671,68.99,19.95,4.1,0,0
1379310.94,213053.12,703,90.5,22.4,12.1,0,1
663058.92,107878.11,607,95.61,19.09,5.6,0,1
1026949.69,455231.34,762,90.0,17.04,17.8,1,1
1007188.05,106438.4,689,80.51,27.83,2.5,0,0
640973.81,83533.2,534,76.35,48.87,4.5,0,0
378199.35,126532.65,640,78.88,36.57,13.1,0,0
1023700.79,181353.54,634,96.7,31.37,21.0,0,1
1053741.18,239597.96,630,88.18,53.02,1.2,1,0
1247203.8,237971.52,695,63.24,21.45,3.0,1,0
879615.23,267644.59,707,88.2,14.49,6.3,0,1
361819.25,9367.67,696,87.42,20.66,12.5,0,1
1103728.0,468491.7,680,67.96,26.91,14.9,0,0
728812.19,151913.69,657,94.95,46.94,13.8,0,1
545990.87,125681.91,456,89.21,15.92,28.3,0,0
611223.83,203399.13,720,83.9,13.76,9.9,0,1
482070.52,54285.67,693,74.28,39.57,7.9,0,1
1243333.04,615518.73,561,80.16,36.54,7.2,1,0
311492.69,43258.44,675,67.3,70.98,7.5,0,0
401879.85,59905.64,708,91.86,11.39,6.2,0,1
598831.94,43736.78,755,87.48,42.84,9.3,0,1
1920796.51,491772.54,695,91.02,20.27,7.7,0,1
1373081.89,329433.59,678,82.39,60.65,11.2,2,0
272527.69,77487.45,735,89.6,55.74,2.2,3,0
1640986.68,241774.84,622,88.66,78.07,13.4,0,1
1639090.59,353559.38,687,83.04,46.91,12.8,1,0
360625.39,145745.67,594,86.59,56.62,10.4,0,0
200000.0,74744.6,749,81.59,41.76,3.5,0,1
698483.63,239639.05,505,66.66,27.16,6.4,1,0
1430385.64,203408.98,723,73.21,46.37,8.0,0,1
1895052.65,474829.77,651,91.16,12.38,2.9,1,1
432571.82,43725.89,736,68.13,4.33,6.4,0,1
2086894.14,359031.59,579,71.99,39.31,18.3,4,0
200000.0,29832.4,658,73.02,53.13,6.5,0,0
584884.48,69746.27,655,96.39,58.36,9.1,0,1
567884.65,105018.29,689,81.53,37.84,7.9,0,1
1456289.35,302118.3,555,72.17,36.31,15.4,2,0
1589581.73,858688.4,707,63.06,51.85,3.2,1,0
1293075.69,297372.95,483,96.47,26.88,4.3,0,0
324379.68,64047.83,589,79.02,42.2,10.0,0,0
1223922.5,278476.66,509,64.18,2.9,7.8,1,0
989965.31,134894.95,724,78.96,5.15,11.5,0,1
267602.88,46372.2,686,89.43,35.06,3.9,2,0
211037.62,76705.35,691,66.89,26.87,25.0,0,1
1359725.74,95377.14,782,90.75,24.78,8.4,0,1
654705.25,125106.88,621,77.56,27.79,7.7,0,0
337354.89,100258.57,704,66.27,72.52,15.4,1,0
643770.03,45878.59,655,82.42,55.23,5.8,0,1
907478.04,181284.06,642,96.27,69.45,9.0,2,0
694043.09,290400.56,767,79.95,79.04,13.7,0,1
287451.18,74527.92,837,66.02,20.68,8.8,0,1
2261037.06,624382.16,611,81.48,26.52,9.1,1,0
1332451.16,445567.32,725,84.42,21.54,15.9,0,1
596463.62,315420.4,678,81.31,16.64,15.0,0,1
611055.58,51655.74,679,81.91,46.23,22.8,0,1
905002.0,503791.86,672,88.77,61.1,5.3,0,0
370358.66,59176.49,620,88.28,22.94,10.7,1,1
885232.73,434599.03,327,75.86,26.16,3.1,0,0
328259.76,76976.77,788,74.87,37.03,2.1,0,1
699191.17,28737.78,587,83.15,28.05,9.0,0,1
361803.71,51339.21,628,96.42,22.3,4.3,0,1
372931.34,78167.64,630,80.49,15.45,10.5,0,1
1957998.95,410221.65,579,76.06,16.18,3.0,1,0
755802.62,124923.76,671,87.41,14.52,15.3,1,1
826077.51,319644.77,646,64.95,11.08,13.3,0,1
218201.03,58566.32,585,62.34,54.44,6.6,0,0
509812.83,167105.26,663,82.77,57.69,4.9,0,0
961959.16,173260.38,647,84.2,55.48,12.4,0,1
819526.29,155730.52,733,72.38,19.7,3.5,1,0
200302.12,74253.49,529,87.38,42.52,6.3,0,0
825944.41,244156.63,577,79.87,67.86,13.5,1,0
908849.94,128741.84,715,81.27,65.27,10.3,0,1
1575774.1,204070.41,592,87.21,11.38,10.1,1,1
492308.74,99980.52,568,83.32,11.96,5.4,1,0
200000.0,40156.14,596,81.77,50.95,15.2,0,1
401088.57,60331.29,640,59.19,57.99,8.0,1,0
377664.3,94911.72,641,85.96,46.69,12.2,0,0
1134866.21,447849.09,631,88.07,39.3,1.7,0,1
200000.0,37220.38,557,77.74,41.51,13.7,1,0
557370.87,237551.41,719,79.74,62.36,8.4,0,1
1715949.77,188700.8,769,84.79,3.59,6.5,0,1
732579.74,404075.99,478,90.18,38.83,17.1,2,0
1248920.44,496669.98,510,93.89,31.27,11.7,0,0
272371.17,103831.55,740,91.16,60.48,2.2,0,1
278955.15,17998.96,791,86.02,31.57,13.3,0,1
1727775.8,577177.41,458,64.48,48.17,13.6,0,0
775085.96,16939.05,723,82.2,29.15,15.9,0,1
776044.09,374524.93,797,69.94,13.69,2.1,2,0
372915.94,73196.47,572,92.13,29.31,2.7,0,1
774884.32,296190.87,792,63.64,15.37,4.1,0,1
366750.65,32749.89,633,71.79,73.34,6.6,0,1
1486778.52,51419.2,678,66.79,35.45,8.1,0,1
3747870.71,1068001.52,585,90.15,19.04,6.7,0,0
975167.6,361608.59,740,51.07,22.39,12.1,0,1
498337.17,206070.45,725,81.86,13.64,2.9,0,0
200000.0,38716.32,805,93.97,18.86,8.6,0,1
265487.1,87877.46,779,80.88,55.49,4.9,0,1
1854113.23,534422.32,649,71.26,16.09,24.4,0,1
393361.73,26196.35,900,95.67,81.56,8.0,0,1
583908.21,197509.14,771,67.28,5.06,4.7,1,1
1080782.19,260337.06,698,83.44,74.53,10.1,0,1
1775111.65,790774.24,560,80.46,20.31,19.5,0,0
647094.65,37668.99,512,77.99,18.57,4.4,0,0
572174.83,184366.54,519,85.19,55.58,4.4,0,0
761444.54,125386.55,565,88.03,19.54,5.2,0,1
500527.24,30825.06,773,76.19,26.43,16.5,0,1
516953.64,116129.71,693,70.84,17.75,4.0,0,1
933903.2,156700.57,594,85.67,52.74,6.5,0,0
815188.71,214884.19,637,83.94,17.75,2.7,1,1
2620729.27,1291602.23,626,82.79,28.74,19.3,0,1
949137.82,144416.46,722,79.11,7.68,5.3,0,1
1455248.64,289927.5,570,95.9,20.06,17.5,0,1
383551.39,23644.58,681,93.11,6.62,13.1,1,1
999583.9,176447.4,677,71.63,32.77,13.2,0,1
472697.62,81624.23,573,71.95,48.13,19.5,0,0
924743.76,301076.6,792,80.92,26.53,4.5,0,1
1102519.7,315171.89,623,84.16,62.01,19.2,0,1
751571.26,65294.39,560,82.38,31.83,7.7,0,0
3092206.38,205533.23,726,91.19,16.76,10.0,1,1
1718200.12,332276.64,654,75.78,34.51,10.8,0,0
1478217.01,504185.62,686,94.48,15.75,2.7,0,0
1153800.36,346331.69,543,97.72,23.36,12.1,0,0
2101194.37,721636.43,723,66.46,31.95,2.6,0,0
307988.71,62573.57,845,76.7,31.46,13.0,0,1
1659737.26,309701.75,536,78.54,10.22,10.5,0,0
402420.73,195204.56,681,85.09,6.68,8.6,0,1
519902.48,76570.21,579,73.6,51.16,2.7,0,0
1021553.91,204452.99,892,83.82,29.37,6.2,0,1
1528705.87,207729.58,761,83.13,32.7,5.8,0,1
365073.51,86566.03,675,58.18,2.06,9.7,1,1
536312.92,156286.89,539,87.46,10.51,13.0,1,1
773374.93,282406.12,561,85.13,45.05,8.3,0,0
652248.17,46257.73,717,84.13,42.23,5.5,0,1
1217632.84,267846.68,527,76.96,32.22,5.8,0,0
5000000.0,1220220.29,530,89.91,19.4,14.9,1,0
938081.79,78796.7,650,81.21,14.02,11.5,4,0
469245.86,47033.73,662,72.89,25.65,8.3,0,0
335070.09,41095.1,684,75.38,8.37,20.2,4,0
600097.64,7527.83,610,87.06,6.39,21.1,0,1
414923.76,55315.82,732,68.6,10.96,7.4,0,1
965624.07,298083.24,572,84.4,52.88,4.6,0,0
956669.23,14206.86,706,67.98,51.62,5.5,0,1
552439.43,194860.72,669,79.57,5.69,24.9,0,1
2399984.91,331517.43,704,79.05,34.62,11.1,1,1
469175.23,115392.27,756,78.41,20.48,12.6,1,1
678976.2,142048.72,609,81.62,51.98,19.8,1,1
1070351.44,414846.85,590,51.76,21.08,12.8,0,0
1245730.84,189548.14,498,78.05,62.04,3.0,0,0
1569936.79,278743.14,468,74.15,7.02,16.4,0,1
943260.61,20766.65,634,67.59,36.31,14.9,1,1
1370310.1,66956.57,640,86.14,49.38,10.4,0,1
489399.84,71778.65,552,88.18,50.05,6.2,0,0
1265337.16,208654.37,571,93.94,42.02,11.1,1,0
1255240.18,37687.36,787,93.5,15.09,5.6,2,0
1808000.33,624308.53,728,76.21,57.68,11.2,0,1
268052.57,25680.35,536,63.76,43.19,4.2,0,0
423238.08,43442.11,610,92.93,56.22,3.4,0,1
1195272.3,89780.35,686,81.14,8.84,7.8,1,1
200000.0,118194.67,593,91.71,14.81,2.9,1,0
979897.94,103914.63,577,76.01,45.15,18.1,1,0
1377640.28,500352.73,619,94.09,31.45,15.2,0,1
516161.43,239713.15,748,81.25,40.67,16.4,2,1
563479.37,195327.75,756,79.7,21.05,8.0,1,0
382895.58,126342.14,583,87.83,57.27,15.9,0,1
533423.92,210011.64,691,64.54,58.55,8.0,0,0
542779.75,165258.19,649,75.57,18.16,2.4,0,1
484220.29,70766.06,559,71.39,1.66,8.0,0,1
468547.65,39607.09,623,60.79,38.46,13.5,2,1
619951.87,94303.07,536,81.3,7.09,12.2,0,1
615467.49,195393.18,754,90.94,49.87,14.3,0,1
2245590.65,1070355.0,789,95.38,18.69,3.7,1,1
575784.6,41510.12,613,85.52,50.86,7.6,1,0
896712.1,102522.88,591,69.06,52.67,21.3,0,0
516004.22,108802.74,744,95.4,41.97,6.4,0,1
512083.27,176635.28,759,81.37,36.89,13.2,0,1
262335.02,83753.85,549,39.47,37.19,12.1,0,0
284128.04,18521.65,636,68.24,26.24,3.6,0,0
353557.37,91507.98,644,93.36,36.11,24.0,0,1
814409.1,354935.65,580,83.94,6.97,11.3,1,0
1391237.49,399261.57,684,70.94,31.64,10.6,0,1
249696.46,45288.82,587,73.75,27.37,17.2,0,1
524685.29,61242.04,601,58.16,37.38,1.5,0,0
321214.88,62460.55,640,87.5,21.83,2.2,1,1
622459.44,22559.56,515,79.99,38.39,7.3,0,0
1390900.17,762361.01,464,96.08,41.24,1.0,3,0
557864.04,157363.06,732,89.06,82.88,7.6,0,1
708914.22,28597.91,583,66.62,48.95,14.8,1,0
1746522.17,1032710.79,842,77.26,55.53,5.7,0,1
960049.92,84797.63,827,81.08,56.64,18.5,1,1
462288.71,100136.56,604,93.8,27.21,4.0,4,0
802389.29,351604.92,860,82.03,37.47,2.5,0,1
443951.5,197645.13,734,73.78,23.41,10.1,1,1
938735.66,156232.74,591,87.1,48.98,19.5,6,0
993713.38,300523.96,417,94.72,17.02,8.4,1,0
321163.04,35667.77,711,77.31,54.43,2.9,0,0
810243.14,277825.8,652,86.95,41.62,3.3,0,1
679733.47,44579.39,688,67.34,18.84,23.2,0,1
1011359.92,473927.46,629,76.66,67.0,5.8,0,1
1201171.91,235745.86,547,92.23,50.94,15.4,0,1
971376.84,114845.65,611,74.85,25.52,7.9,0,1
608093.53,260469.88,713,47.32,34.32,11.5,1,0
1276966.64,461909.72,618,77.03,46.78,6.2,0,0
431991.99,77144.63,617,77.09,29.05,5.1,0,0
330276.94,68497.46,513,92.63,54.21,6.1,0,0
200000.0,94429.07,658,79.97,79.23,9.5,0,0
699356.17,31215.11,549,73.11,29.02,2.6,0,0
445553.29,108593.69,732,66.69,2.64,5.5,0,0
926021.46,212470.0,583,60.86,23.81,21.5,1,0
223521.65,98330.11,623,92.37,31.98,9.8,1,0
494693.11,98290.87,844,89.2,18.61,6.4,0,1
967201.32,568661.06,622,91.94,40.65,11.3,2,0
393209.69,206188.36,610,96.94,43.77,13.1,0,0
932434.37,162284.91,702,87.8,26.07,3.1,0,1
522189.82,153653.76,489,90.34,43.18,15.3,0,0
715198.22,257959.05,762,84.94,20.59,4.6,1,1
1042460.98,367405.34,739,88.36,18.23,4.3,0,1
1291969.32,222765.45,697,93.06,65.52,14.9,4,0
771039.93,132636.59,346,66.38,58.1,15.2,1,0
447572.5,112827.7,626,76.02,18.87,2.7,0,0
554142.24,109910.65,535,58.08,9.44,11.7,0,0
1068934.82,410287.85,751,96.47,20.23,12.6,0,1
395239.76,12632.32,744,80.18,45.81,12.2,0,1
655504.23,267363.4,684,86.13,46.16,13.5,0,1
578659.52,210163.22,541,85.53,25.3,9.9,1,0
685554.26,147715.8,784,96.35,74.09,14.6,0,1
398088.84,68248.01,626,80.31,47.32,6.2,0,0
240105.43,107870.51,812,91.54,61.06,4.6,0,1
996939.7,227316.93,673,89.92,15.15,7.6,0,1
1300785.48,346548.8,695,60.02,47.97,6.8,0,1
248872.26,64169.31,608,86.73,45.26,13.4,0,1
910141.81,169556.89,776,79.09,25.67,1.5,3,1
1397100.74,146009.43,704,89.16,27.01,6.4,0,1
1042932.1,115472.37,779,74.57,25.88,5.0,0,1
568068.84,188589.47,665,89.69,1.89,12.2,0,1
414116.32,176046.39,645,83.74,45.65,7.3,0,1
765731.49,194268.35,703,80.47,16.35,5.5,0,1
846335.42,209288.05,779,59.01,34.76,11.3,0,0
772575.11,95161.67,741,94.39,19.86,8.8,0,1
654691.38,128272.2,662,82.57,40.95,20.4,2,1
380944.5,122646.3,482,72.39,54.05,6.0,0,0
939979.15,31625.53,722,86.23,32.91,3.7,2,1
967540.63,271913.95,520,90.56,18.32,5.3,1,0
822820.44,59216.6,653,60.45,40.04,13.5,1,1
779646.73,85649.43,639,78.14,51.46,4.5,0,0
1997785.14,708687.27,522,92.52,42.36,12.5,1,0
501506.94,60850.26,683,65.81,8.75,8.5,1,1
1573575.63,228769.14,843,89.36,31.08,9.3,0,1
469575.94,148610.27,621,89.35,12.93,6.9,0,1
1418868.59,484463.74,718,78.4,21.92,3.2,0,1
1528841.06,413423.08,862,67.61,62.14,5.5,1,0
611805.24,62581.48,727,94.43,33.55,8.9,1,1
1975985.53,239374.18,591,63.52,11.66,5.5,0,0
966485.46,279908.45,671,87.06,20.83,2.5,0,1
430902.25,128361.57,693,71.14,33.33,17.4,1,0
582745.62,143337.99,779,81.97,6.98,12.6,2,1
1439285.52,431547.05,759,78.68,46.38,9.3,2,1
1269125.73,226454.28,400,93.25,28.47,14.4,0,0
386611.56,108594.41,572,96.49,51.88,5.0,0,1
670947.13,429590.2,643,91.72,21.58,6.7,0,1
824154.91,39856.42,558,89.68,49.87,3.2,0,1
537905.0,21993.9,316,89.43,52.85,5.8,0,0
3001671.43,971072.42,584,94.42,52.7,11.1,0,0
839194.89,61635.67,649,88.57,31.34,10.7,0,1
702859.78,47916.37,602,94.09,77.56,23.8,0,1
1490333.72,315380.22,560,84.1,16.45,6.1,1,0
585880.94,110516.6,653,70.87,33.34,13.7,3,0
1335019.65,133771.67,680,80.47,37.41,19.6,0,0
268165.76,113032.38,607,63.1,72.83,5.1,2,1
555602.05,45088.38,773,71.63,49.95,27.0,0,1
1368796.24,35789.01,655,95.06,27.94,11.4,0,1
1871252.65,243674.88,571,64.09,34.82,5.4,1,0
458640.78,145939.83,548,81.97,28.5,12.7,0,0
427669.94,230640.59,630,98.95,32.05,6.2,1,0
1025271.34,274246.91,750,89.13,5.34,12.7,1,1
501911.79,244644.22,575,66.34,2.65,5.1,1,0
620855.25,153910.78,703,54.79,61.27,6.1,0,0
1234088.27,261157.33,658,98.95,68.07,9.2,0,1
526253.7,76473.8,829,77.9,14.61,1.7,0,1
224301.08,88336.2,685,70.06,12.31,13.9,0,1
334151.36,10662.63,587,76.95,22.91,10.1,0,0
733786.47,72485.87,716,73.59,21.86,13.8,0,1
238457.44,81441.58,719,88.54,54.67,5.2,0,1
610298.68,258702.48,614,87.73,68.83,9.5,0,0
316393.54,54493.48,545,84.06,43.52,6.0,0,0
1951216.15,112808.64,698,79.08,28.29,5.0,0,1
2673998.72,733018.31,655,87.4,24.69,3.6,1,0
386575.22,58342.82,513,82.7,69.94,12.4,0,0
850904.52,137851.34,672,78.09,27.18,11.7,0,1
409936.59,130944.37,592,54.87,44.21,9.2,1,0
605863.89,164215.16,513,66.89,53.61,12.0,0,0
2152373.18,554171.12,618,79.72,74.96,11.5,1,0
551273.8,153382.97,765,81.68,23.2,6.4,1,1
614385.29,30146.18,758,78.93,12.4,6.9,0,1
414356.68,15074.95,735,59.91,16.23,4.0,0,1
1450927.59,39969.24,674,94.6,24.26,6.0,1,1
200000.0,86036.66,703,91.74,53.79,13.2,1,1
559233.07,42925.61,658,86.11,6.51,14.8,0,1
709608.26,254988.44,550,68.08,9.98,3.0,1,0
490584.89,76987.51,568,83.34,39.42,9.2,1,0
1224603.05,54780.68,595,77.29,48.27,2.0,0,0
1500361.1,879171.86,776,88.38,52.45,12.2,0,1
312630.2,103183.17,746,88.97,15.02,5.1,0,1
2561470.31,912562.36,552,73.17,38.19,8.3,1,0
310532.77,32649.19,654,92.71,19.9,8.8,0,1
1580383.99,922155.41,613,84.53,10.31,1.3,2,0
798026.13,373103.86,636,80.89,36.76,15.0,0,1
539166.3,126490.05,601,83.08,8.22,7.7,0,0
570563.55,135126.18,776,61.68,44.22,4.2,0,1
714895.98,240341.1,648,82.45,36.1,17.4,0,1
826578.95,315546.6,669,85.54,32.22,6.2,1,1
419956.91,124216.66,670,41.5,10.21,1.7,1,0
633893.37,135515.86,557,79.96,65.35,5.8,3,0
459363.13,110933.57,659,90.39,10.81,11.2,0,1
351853.54,58173.64,745,50.51,28.83,8.1,1,1
446686.81,21492.04,782,66.37,54.22,0.8,0,1
365863.36,109593.22,546,63.95,29.71,4.4,0,0
566882.34,112940.92,513,93.11,15.69,10.3,1,1
945514.92,291681.21,655,60.94,13.85,16.8,1,0
784205.37,89961.29,749,75.26,43.0,7.2,0,1
2384754.8,250659.39,682,71.56,41.77,5.4,1,0
200000.0,32705.67,711,88.77,35.04,1.7,0,1
966662.39,240057.52,527,63.49,46.68,7.6,0,0
732231.6,169680.27,598,75.64,31.6,11.9,0,0
1189926.63,406062.54,452,87.25,23.81,5.5,1,0
1121165.27,210449.67,637,89.31,29.1,10.8,0,1
660666.83,257929.92,455,63.6,31.0,10.7,0,0
809029.59,141341.16,769,87.35,31.63,2.5,0,1
466754.39,55550.74,789,84.84,15.73,2.0,0,1
1054110.65,81906.07,662,90.42,63.85,4.5,0,1
236256.74,73934.82,513,65.99,13.66,6.0,5,0
1162514.47,381330.47,683,93.64,14.21,15.5,0,1
719344.7,46632.74,817,61.33,7.05,5.7,1,0
544575.99,99710.49,692,92.0,46.63,14.6,1,1
634428.63,256805.37,756,63.58,20.23,13.7,0,1
662968.17,71728.74,606,59.38,56.58,7.4,1,0
1588629.51,327231.86,571,49.38,52.86,4.7,0,0
5000000.0,1360428.72,643,88.66,36.36,3.3,0,1
1516510.45,272626.12,476,64.85,27.73,2.7,0,0
519594.79,94643.06,853,60.18,32.14,14.1,0,1
1064343.88,87465.95,662,72.02,35.53,2.4,0,1
1092519.99,250367.24,728,87.18,29.63,5.7,1,1
418697.33,60556.7,608,94.51,21.31,12.2,0,1
342326.56,108699.53,511,61.13,46.4,3.2,0,0
702240.66,288728.98,778,85.02,23.58,8.4,0,1
1184255.14,373191.29,548,90.36,32.46,5.0,0,1
277316.59,96520.34,681,74.87,54.34,5.4,1,0
473288.91,8334.93,689,84.79,67.63,7.7,0,1
1028478.44,143038.67,656,68.96,27.63,2.2,0,0
747907.19,122284.89,579,69.33,31.18,17.7,0,0
1706174.3,478869.56,636,81.63,32.49,5.3,2,0
312756.29,43479.72,564,75.23,53.0,5.8,0,0
2991540.29,537975.13,722,92.46,17.43,8.9,0,1
289874.84,80259.99,701,68.73,21.62,1.7,0,0
215885.14,64089.69,648,79.7,58.83,10.2,0,1
704083.57,143944.69,598,77.99,39.85,11.2,1,1
369285.24,30634.14,839,87.89,45.85,10.6,1,1
712650.65,165722.93,532,86.58,23.06,3.6,0,1
697853.08,156091.99,510,93.86,25.34,4.4,0,1
648576.65,32433.57,642,89.4,22.03,3.9,1,0
440010.29,122863.86,626,84.28,14.99,3.8,1,0
945617.75,178286.96,748,85.34,20.23,4.5,0,1
602954.93,240591.09,708,68.66,23.32,6.3,0,0
1414375.89,214225.71,652,66.07,62.2,10.1,0,0
654598.04,242786.61,695,51.94,16.8,3.5,0,1
408894.13,93465.12,693,91.21,42.57,17.6,1,1
264970.47,63100.47,839,85.26,47.24,7.5,1,1
657851.39,221772.87,672,94.1,38.34,8.1,0,1
340604.5,35703.1,588,86.62,25.13,3.3,1,0
324494.18,6729.04,667,92.21,29.48,6.9,2,1
1000964.29,534473.77,414,88.76,16.32,4.8,0,1
251047.63,72329.14,647,61.41,11.54,7.0,1,0
1702002.45,497713.01,748,72.39,24.2,7.1,1,1
802775.06,62826.47,704,77.5,5.59,17.2,0,1
710478.82,227425.98,676,81.98,35.58,13.1,0,0
392048.34,92649.45,708,78.77,37.81,15.4,0,1
1153859.97,115907.31,749,71.0,3.69,6.9,1,1
728146.13,364958.99,778,92.99,57.99,4.5,0,1
483275.43,155065.99,690,95.39,39.97,13.5,1,1
822328.16,322797.86,621,64.92,32.51,5.8,2,0
265754.63,32209.88,441,88.31,49.24,2.9,0,0
273430.76,97740.38,738,84.95,47.43,10.4,2,0
372461.27,152674.12,696,89.02,29.33,16.2,2,1
899609.77,151611.95,663,86.61,29.45,16.0,1,1
727991.76,88621.25,588,90.84,44.79,9.4,0,0
1368721.38,329538.96,736,84.3,3.62,10.0,0,1
419998.36,107102.01,626,74.76,21.88,14.8,0,0
1029723.32,250037.62,646,80.82,38.58,3.2,0,0
681245.26,145878.36,644,92.8,36.23,17.2,0,1
414228.44,134473.59,690,65.84,32.37,7.0,0,1
919131.61,184138.02,546,57.99,45.12,8.1,0,0
701090.94,95779.11,700,77.38,55.68,9.1,0,1
500082.56,33538.11,585,58.42,31.68,8.1,0,1
748030.81,257255.88,588,61.97,35.68,13.3,1,0
674874.33,141803.91,729,85.71,55.43,28.0,1,1
665162.84,333367.08,560,66.47,52.64,6.7,1,0
569460.16,163957.43,729,78.17,8.79,16.2,0,1
333377.54,31983.16,659,51.96,10.71,9.9,0,0
762882.46,187743.17,501,64.52,16.01,2.8,0,0
450616.25,164853.8,772,87.4,12.73,11.3,0,1
395459.11,46397.4,677,86.83,20.97,11.8,0,1
631327.54,142012.37,685,87.09,48.19,6.7,0,1
1133041.23,116480.08,740,92.06,28.0,3.2,1,1
815346.21,59065.1,784,87.25,16.02,7.0,1,1
530361.79,153057.54,668,78.43,44.39,11.6,0,1
517721.31,17879.53,705,80.64,21.78,15.1,1,1
1068202.57,333114.23,683,73.68,4.18,7.7,3,0
200000.0,65374.69,619,92.02,13.87,24.2,1,1
1176928.92,377107.36,507,82.92,32.9,5.3,0,0
236946.71,37448.82,669,70.85,70.4,9.3,0,0
311999.0,14794.69,774,91.02,70.65,10.2,0,1
535759.42,251982.26,702,98.21,35.46,7.1,0,1
2682003.07,565083.7,553,91.45,49.14,3.2,1,1
1995592.62,406194.17,748,75.06,39.0,4.3,0,1
1114473.5,341418.12,622,55.01,57.24,23.2,0,0
903404.27,283826.48,461,73.86,5.5,2.0,1,0
238621.48,71519.94,741,67.4,40.77,7.8,0,1
801351.45,18615.44,564,76.97,18.16,17.8,0,1
524639.74,131459.96,810,68.44,12.99,5.4,1,1
446859.01,74411.86,753,90.67,26.53,5.7,1,1
800411.98,169992.03,629,74.67,19.07,3.2,0,1
549813.27,259721.76,691,86.07,24.62,2.9,0,0
1228838.2,386282.23,868,91.29,40.43,2.2,0,1
228302.58,82957.7,740,86.31,19.36,5.6,0,1
762995.07,133131.78,671,77.07,50.3,11.2,0,1
430430.72,247251.84,900,94.73,77.59,11.0,0,1
570471.51,105957.62,660,93.7,73.44,9.3,1,1
875697.38,6851.7,702,87.34,38.14,6.8,0,1
373105.05,50890.46,565,90.86,36.87,16.3,1,1
804953.09,257325.11,499,89.32,52.4,11.6,0,0
642162.76,131231.93,624,80.93,48.87,4.4,1,1
490729.28,201621.79,653,82.32,17.9,6.2,1,1
549990.62,85063.42,679,89.53,13.94,5.8,0,1
664818.18,129870.6,522,84.97,17.95,13.8,0,0
460145.53,38810.39,709,82.32,37.61,7.4,0,1
732527.88,178656.0,575,78.96,37.55,13.7,2,0
617289.89,360435.74,704,99.83,36.06,8.8,0,1
505463.18,60980.0,734,80.94,34.01,8.6,2,1
1893439.06,270575.52,614,93.23,4.58,7.2,0,1
